location,districk,neighborhood,room,living_room,area,age,floor,price
İstanbul , Bayrampaşa , Altıntepsi Mah.,2,1,75,25,3,15000
İstanbul , Ataşehir , Örnek Mah.,3,1,160,28,1,35000
İstanbul , Fatih , Silivrikapı Mah.,1,1,70,45,3,15000
İstanbul , Beyoğlu , Kalyoncu Kulluğu Mah.,2,1,90,30,2,21000
İstanbul , Beşiktaş , Ortaköy Mah.,1,1,50,22,-1,15000
İstanbul , Fatih , Şehremini Mah.,2,1,110,35,2,25000
İstanbul , Bahçelievler , Bahçelievler Mah.,4,1,200,15,1,57000
İstanbul , Küçükçekmece , Atakent Mah.,1,1,65,31,1,22500
İstanbul , Üsküdar , Aziz Mahmut Hüdayi Mah.,2,1,100,30,1,50000
İstanbul , Küçükçekmece , Halkalı Merkez Mah.,3,1,140,4,4,42000
İstanbul , Sultanbeyli , Necip Fazıl Mah.,2,1,130,16,4,15000
İstanbul , Bakırköy , Yenimahalle Mah.,2,1,80,44,1,28000
İstanbul , Beşiktaş , Dikilitaş Mah.,3,1,120,12,1,52000
İstanbul , Üsküdar , Valide-i Atik Mah.,2,1,85,0,3,35500
İstanbul , Bahçelievler , Bahçelievler Mah.,2,1,95,31,3,33000
İstanbul , Kadıköy , Sahrayı Cedit Mah.,2,1,100,40,4,30000
İstanbul , Kağıthane , Çeliktepe Mah.,2,1,75,4,2,32000
İstanbul , Sarıyer , Maden Mah.,2,1,110,20,1,30000
İstanbul , Beylikdüzü , Cumhuriyet Mah.,3,1,145,26,8,27000
İstanbul , Bakırköy , Zuhuratbaba Mah.,3,1,140,27,1,35000
İstanbul , Üsküdar , Salacak Mah.,2,1,75,31,4,25000
İstanbul , Küçükçekmece , Halkalı Merkez Mah.,2,1,70,3,7,20000
İstanbul , Kadıköy , Bostancı Mah.,3,1,150,30,4,49000
İstanbul , Bahçelievler , Siyavuşpaşa Mah.,2,1,85,0,4,38000
İstanbul , Küçükçekmece , İnönü Mah.,1,1,66,1,3,26000
İstanbul , Şişli , Ergenekon Mah.,2,1,90,50,1,25000
İstanbul , Kartal , Yukarı Mah.,2,1,95,30,2,26000
İstanbul , Küçükçekmece , Fevzi Çakmak Mah.,2,1,80,0,2,26000
İstanbul , Sarıyer , Tarabya Mah.,3,1,150,25,5,50000
İstanbul , Fatih , Aksaray Mah.,3,1,110,40,1,32000
İstanbul , Kartal , Hürriyet Mah.,2,1,100,22,2,18000
İstanbul , Şişli , Gülbahar Mah.,2,1,90,18,5,27000
İstanbul , Beyoğlu , Ömer Avni Mah.,1,1,70,31,3,28500
İstanbul , Beykoz , Akbaba Mah.,3,1,115,25,3,20000
İstanbul , Avcılar , Merkez Mah.,2,1,98,2,1,17000
İstanbul , Bahçelievler , Cumhuriyet Mah.,2,1,75,0,3,25000
İstanbul , Sarıyer , İstinye Mah.,3,1,140,20,4,31000
İstanbul , Şişli , Paşa Mah.,2,1,85,32,1,25000
İstanbul , Beşiktaş , Dikilitaş Mah.,1,1,41,30,1,25000
İstanbul , Şişli , Halide Edip Adıvar Mah.,2,1,90,25,5,25000
İstanbul , Şişli , Bozkurt Mah.,2,1,75,35,1,26000
İstanbul , Şişli , Duatepe Mah.,2,1,90,30,3,30000
İstanbul , Büyükçekmece , Fatih Mah.,4,1,185,22,1,37000
İstanbul , Şişli , Merkez Mah.,2,1,110,45,4,30000
İstanbul , Kağıthane , Yeşilce Mah.,2,1,80,9,1,24000
İstanbul , Ümraniye , Yamanevler Mah.,2,1,85,6,1,32500
İstanbul , Maltepe , Fındıklı Mah.,1,1,70,25,2,21000
İstanbul , Küçükçekmece , Yarımburgaz Mah.,3,1,140,20,3,19750
İstanbul , Fatih , Mevlanakapı Mah.,2,1,85,31,2,23000
İstanbul , Üsküdar , Valide-i Atik Mah.,2,1,85,35,1,30000
İstanbul , Şişli , İnönü Mah.,1,1,80,30,3,24000
İstanbul , Kağıthane , Harmantepe Mah.,2,1,80,30,1,15000
İstanbul , Maltepe , Cevizli Mah.,3,1,125,30,4,25500
İstanbul , Esenler , Nine Hatun Mah.,2,1,110,26,5,13500
İstanbul , Kadıköy , Suadiye Mah.,3,1,140,5,3,85000
İstanbul , Avcılar , Mustafa Kemal Paşa Mah.,2,1,110,24,3,16000
İstanbul , Şişli , Gülbahar Mah.,1,1,50,5,3,16000
İstanbul , Sarıyer , Zekeriyaköy Mah.,1,1,64,8,2,47500
İstanbul , Maltepe , Zümrütevler Mah.,2,1,85,15,1,17000
İstanbul , Fatih , Silivrikapı Mah.,2,1,75,35,3,16000
İstanbul , Kağıthane , Emniyet Evleri Mah.,2,1,90,31,2,25500
İstanbul , Küçükçekmece , Cumhuriyet Mah.,3,1,100,32,2,18000
İstanbul , Üsküdar , Cumhuriyet Mah.,1,1,100,8,1,25000
İstanbul , Şişli , Gülbahar Mah.,3,1,110,20,5,30000
İstanbul , Beyoğlu , Çatma Mescit Mah.,1,1,55,1,2,26000
İstanbul , Kağıthane , Talatpaşa Mah.,1,1,95,30,3,26000
İstanbul , Sarıyer , İstinye Mah.,2,1,95,30,1,30000
İstanbul , Kağıthane , Emniyet Evleri Mah.,2,1,100,35,1,25000
İstanbul , Kağıthane , Harmantepe Mah.,1,1,75,5,2,13000
İstanbul , Şişli , Eskişehir Mah.,3,1,170,5,2,40000
İstanbul , Beyoğlu , Gümüşsuyu Mah.,3,1,100,60,2,70000
İstanbul , Ümraniye , Hekimbaşı Mah.,3,1,130,30,1,16000
İstanbul , Gaziosmanpaşa , Yıldıztabya Mah.,2,1,90,15,1,21000
İstanbul , Eyüpsultan , Silahtarağa Mah.,4,1,130,8,1,32000
İstanbul , Şişli , İnönü Mah.,3,1,155,30,3,80000
İstanbul , Kadıköy , Rasimpaşa Mah.,1,1,65,31,3,30000
İstanbul , Silivri , Mimar Sinan Mah.,2,1,95,0,4,18000
İstanbul , Beşiktaş , Muradiye Mah.,2,1,80,31,1,37500
İstanbul , Beşiktaş , Yıldız Mah.,3,1,100,45,2,32000
İstanbul , Küçükçekmece , İstasyon Mah.,1,1,50,7,7,22000
İstanbul , Eyüpsultan , Merkez Mah.,3,1,140,5,-1,18500
İstanbul , Fatih , Yedikule Mah.,1,1,75,50,5,17000
İstanbul , Tuzla , Cami Mah.,1,1,70,12,1,35000
İstanbul , Esenyurt , Üçevler Mah.,3,1,120,10,1,12000
İstanbul , Eyüpsultan , Göktürk Merkez Mah.,3,1,148,0,2,100000
İstanbul , Gaziosmanpaşa , Karayolları Mah.,2,1,85,13,-3,13500
İstanbul , Şişli , Mecidiyeköy Mah.,2,1,85,30,1,24000
İstanbul , Esenler , Fatih Mah.,2,1,90,30,2,15000
İstanbul , Küçükçekmece , Cennet Mah.,1,1,60,30,1,17500
İstanbul , Esenyurt , Balıkyolu Mah.,2,1,100,4,1,12000
İstanbul , Şişli , Eskişehir Mah.,2,1,80,25,4,20000
İstanbul , Üsküdar , Ahmediye Mah.,2,1,80,35,1,18000
İstanbul , Kadıköy , Suadiye Mah.,3,1,160,31,4,60000
İstanbul , Beyoğlu , Fetihtepe Mah.,2,1,100,34,1,22000
İstanbul , Şişli , Yayla Mah.,2,1,90,12,3,35000
İstanbul , Bakırköy , Kartaltepe Mah.,2,1,150,40,4,32000
İstanbul , Büyükçekmece , Mimaroba Mah.,3,1,120,35,1,30000
İstanbul , Fatih , Derviş Ali Mah.,1,1,65,40,2,15000
İstanbul , Bayrampaşa , Yenidoğan Mah.,2,1,95,30,1,22000
İstanbul , Pendik , Güzelyalı Mah.,3,1,140,20,4,17000
İstanbul , Kağıthane , Yeşilce Mah.,2,1,93,25,1,15000
İstanbul , Kadıköy , Göztepe Mah.,3,1,135,17,3,70000
İstanbul , Bahçelievler , Soğanlı Mah.,3,1,110,17,1,25000
İstanbul , Kağıthane , Yahya Kemal Mah.,2,1,75,5,1,20000
İstanbul , Kadıköy , Bostancı Mah.,3,1,140,0,7,75000
İstanbul , Kadıköy , Bostancı Mah.,3,1,140,0,7,75000
İstanbul , Üsküdar , Mimar Sinan Mah.,2,1,80,4,3,45000
İstanbul , Üsküdar , Bulgurlu Mah.,3,1,125,0,3,55000
İstanbul , Fatih , Cerrahpaşa Mah.,3,1,110,40,3,24000
İstanbul , Beşiktaş , Dikilitaş Mah.,4,1,166,4,4,78000
İstanbul , Bayrampaşa , Altıntepsi Mah.,2,1,95,15,1,20000
İstanbul , Sarıyer , Maslak Mah.,2,1,110,8,4,65000
İstanbul , Sarıyer , Kazım Karabekir Paşa Mah.,2,1,130,25,1,30000
İstanbul , Bakırköy , Yeşilköy Mah.,3,1,150,46,3,52500
İstanbul , Beşiktaş , Vişnezade Mah.,1,1,65,35,1,25000
İstanbul , Zeytinburnu , Sümer Mah.,2,1,95,30,5,18750
İstanbul , Esenyurt , Şehitler Mah.,3,1,135,13,1,12000
İstanbul , Şişli , Bozkurt Mah.,2,1,100,35,1,28000
İstanbul , Kadıköy , Merdivenköy Mah.,3,1,115,37,4,35000
İstanbul , Esenyurt , Zafer Mah.,1,1,75,7,2,12000
İstanbul , Şişli , Halide Edip Adıvar Mah.,2,1,120,12,1,18000
İstanbul , Küçükçekmece , Cumhuriyet Mah.,2,1,95,30,1,15000
İstanbul , Pendik , Esenler Mah.,2,1,85,13,3,21000
İstanbul , Beşiktaş , Ulus Mah.,3,1,170,28,4,75000
İstanbul , Şişli , Meşrutiyet Mah.,2,1,80,34,4,25000
İstanbul , Beşiktaş , Vişnezade Mah.,3,1,125,35,3,45000
İstanbul , Kağıthane , Ortabayır Mah.,1,1,65,23,1,20000
İstanbul , Esenyurt , Barbaros Hayrettin Paşa Mah.,3,1,128,11,1,40000
İstanbul , Şişli , Gülbahar Mah.,2,1,92,26,4,20000
İstanbul , Kağıthane , Telsizler Mah.,2,1,80,0,2,25000
İstanbul , Şişli , Mecidiyeköy Mah.,1,1,60,4,1,40000
İstanbul , Beşiktaş , Dikilitaş Mah.,1,1,96,15,8,60000
İstanbul , Zeytinburnu , Yenidoğan Mah.,2,1,100,24,3,25000
İstanbul , Bahçelievler , Siyavuşpaşa Mah.,3,1,115,38,5,16000
İstanbul , Bahçelievler , Bahçelievler Mah.,3,1,117,0,3,60000
İstanbul , Üsküdar , Zeynep Kamil Mah.,2,1,95,2,4,35000
İstanbul , Avcılar , Gümüşpala Mah.,2,1,90,26,1,16000
İstanbul , Şişli , Cumhuriyet Mah.,1,1,76,4,3,50000
İstanbul , Beşiktaş , Dikilitaş Mah.,2,1,90,0,1,55000
İstanbul , Bakırköy , Şenlikköy Mah.,2,1,120,30,1,39500
İstanbul , Şişli , Paşa Mah.,2,1,95,10,1,20000
İstanbul , Şişli , Paşa Mah.,2,1,95,10,1,20000
İstanbul , Şişli , Duatepe Mah.,1,1,60,40,2,26000
İstanbul , Şişli , Gülbahar Mah.,2,1,70,0,3,20000
İstanbul , Şişli , Eskişehir Mah.,2,1,80,40,1,23000
İstanbul , Güngören , Tozkoparan Mah.,3,1,125,32,2,26000
İstanbul , Beylikdüzü , Adnan Kahveci Mah.,2,1,110,14,3,25000
İstanbul , Bağcılar , İnönü Mah.,2,1,80,30,3,13500
İstanbul , Şişli , Eskişehir Mah.,2,1,90,50,3,23000
İstanbul , Bakırköy , Osmaniye Mah.,2,1,105,45,5,15000
İstanbul , Üsküdar , Valide-i Atik Mah.,2,1,65,40,2,21000
İstanbul , Kağıthane , Emniyet Evleri Mah.,3,1,125,35,1,30000
İstanbul , Üsküdar , Barbaros Mah.,3,1,125,51,1,37000
İstanbul , Üsküdar , Mimar Sinan Mah.,2,1,85,35,1,18000
İstanbul , Kağıthane , Yeşilce Mah.,2,1,80,7,3,20000
İstanbul , Üsküdar , Valide-i Atik Mah.,2,1,85,30,3,22500
İstanbul , Kadıköy , Caferağa Mah.,3,1,95,38,3,42000
İstanbul , Maltepe , Başıbüyük Mah.,3,1,135,25,3,20000
İstanbul , Avcılar , Mustafa Kemal Paşa Mah.,2,1,90,20,1,15000
İstanbul , Fatih , Seyyid Ömer Mah.,2,1,75,40,3,16500
İstanbul , Kağıthane , Sultan Selim Mah.,2,1,107,5,3,55000
İstanbul , Kağıthane , Telsizler Mah.,2,1,85,30,4,18000
İstanbul , Sarıyer , Zekeriyaköy Mah.,1,1,79,8,3,50000
İstanbul , Kağıthane , Çağlayan Mah.,2,1,90,25,2,18500
İstanbul , Avcılar , Yeşilkent Mah.,2,1,120,20,1,13000
İstanbul , Bahçelievler , Siyavuşpaşa Mah.,3,1,128,7,5,44000
İstanbul , Kadıköy , Caferağa Mah.,1,1,50,50,3,35000
İstanbul , Üsküdar , Sultantepe Mah.,3,1,110,15,1,32000
İstanbul , Sancaktepe , Kemal Türkler Mah.,3,1,157,8,1,61000
İstanbul , Beyoğlu , Ömer Avni Mah.,2,1,90,40,2,40000
İstanbul , Kağıthane , Hürriyet Mah.,3,1,140,25,5,28000
İstanbul , Şişli , Paşa Mah.,2,1,80,7,1,30000
İstanbul , Fatih , Atikali Mah.,2,1,80,35,3,27000
İstanbul , Gaziosmanpaşa , Bağlarbaşı Mah.,3,1,125,20,1,20000
İstanbul , Fatih , Haseki Sultan Mah.,3,1,110,45,3,35000
İstanbul , Beyoğlu , Kaptanpaşa Mah.,2,1,100,25,5,18000
İstanbul , Küçükçekmece , Yeni Mahalle Mah.,1,1,60,50,1,11000
İstanbul , Pendik , Yenişehir Mah.,2,1,97,5,6,25500
İstanbul , Kadıköy , Suadiye Mah.,2,1,85,8,1,58000
İstanbul , Şişli , Harbiye Mah.,1,1,110,10,1,80000
İstanbul , Beylikdüzü , Gürpınar Mah.,1,1,65,10,3,18000
İstanbul , Şişli , Harbiye Mah.,1,1,90,40,5,40000
İstanbul , Kadıköy , Osmanağa Mah.,2,1,95,45,4,28000
İstanbul , Esenyurt , Hürriyet Mah.,2,1,110,6,1,11000
İstanbul , Beşiktaş , Türkali Mah.,1,1,60,40,1,23000
İstanbul , Sarıyer , İstinye Mah.,2,1,100,40,2,50000
İstanbul , Bahçelievler , Siyavuşpaşa Mah.,3,1,115,38,5,15000
İstanbul , Kartal , Hürriyet Mah.,1,1,60,22,1,9000
İstanbul , Şişli , Gülbahar Mah.,1,1,55,15,-1,17500
İstanbul , Zeytinburnu , Sümer Mah.,2,1,95,28,1,20000
İstanbul , Tuzla , Yayla Mah.,2,1,115,22,5,25000
İstanbul , Bahçelievler , Fevzi Çakmak Mah.,2,1,89,32,4,17000
İstanbul , Şişli , Paşa Mah.,1,1,55,10,-1,29000
İstanbul , Bahçelievler , Çobançeşme Mah.,2,1,90,35,3,17000
İstanbul , Adalar , Burgazada Mah.,2,1,75,21,1,37500
İstanbul , Bakırköy , Şenlikköy Mah.,2,1,120,10,1,50000
İstanbul , Sarıyer , Kireçburnu Mah.,1,1,110,25,4,32000
İstanbul , Başakşehir , Güvercintepe Mah.,2,1,95,0,7,25000
İstanbul , Üsküdar , Mimar Sinan Mah.,2,1,85,36,5,30000
İstanbul , Bakırköy , Kartaltepe Mah.,1,1,70,31,1,35000
İstanbul , Sarıyer , Maslak Mah.,1,1,90,8,8,50000
İstanbul , Beykoz , Anadolu Hisarı Mah.,2,1,100,25,3,65000
İstanbul , Beyoğlu , Cihangir Mah.,1,1,70,50,1,19000
İstanbul , Şişli , Gülbahar Mah.,2,1,90,25,2,20000
İstanbul , Kadıköy , Caferağa Mah.,2,1,80,0,1,65000
İstanbul , Kağıthane , Seyrantepe Mah.,1,1,65,8,-1,32500
İstanbul , Üsküdar , Salacak Mah.,2,1,80,0,3,38000
İstanbul , Fatih , Silivrikapı Mah.,2,1,70,40,1,15000
İstanbul , Şile , Göçe Mah.,3,1,230,10,0,45000
İstanbul , Bağcılar , Yıldıztepe Mah.,2,1,95,30,1,15500
İstanbul , Pendik , Kaynarca Mah.,2,1,110,18,3,22000
İstanbul , Fatih , Sümbül Efendi Mah.,1,1,75,50,3,17000
İstanbul , Üsküdar , Kısıklı Mah.,1,1,95,30,1,15500
İstanbul , Eyüpsultan , Alibeyköy Mah.,2,1,70,8,3,20500
İstanbul , Esenyurt , Yunus Emre Mah.,2,1,125,20,4,10000
İstanbul , Üsküdar , Zeynep Kamil Mah.,2,1,85,35,5,22000
İstanbul , Şişli , Gülbahar Mah.,2,1,90,19,3,22000
İstanbul , Kadıköy , Bostancı Mah.,2,1,90,4,7,50000
İstanbul , Bahçelievler , Siyavuşpaşa Mah.,1,1,60,0,1,25000
İstanbul , Beylikdüzü , Adnan Kahveci Mah.,3,1,180,25,6,30500
İstanbul , Kadıköy , Erenköy Mah.,3,1,135,45,6,42000
İstanbul , Şişli , İnönü Mah.,1,1,65,7,3,38000
İstanbul , Şişli , Meşrutiyet Mah.,3,1,110,28,3,49500
İstanbul , Üsküdar , İcadiye Mah.,2,1,90,13,1,30000
İstanbul , Bayrampaşa , Orta Mah.,2,1,88,25,4,15000
İstanbul , Sarıyer , Tarabya Mah.,3,1,150,25,3,50000
İstanbul , Kağıthane , Ortabayır Mah.,1,1,65,25,5,28000
İstanbul , Ataşehir , Atatürk Mah.,3,1,120,26,1,45000
İstanbul , Esenyurt , Cumhuriyet Mah.,3,1,180,15,1,35000
İstanbul , Kadıköy , Hasanpaşa Mah.,2,1,100,7,3,55000
İstanbul , Beykoz , Yeni Mahalle Mah.,2,1,90,30,1,15000
İstanbul , Kağıthane , Şirintepe Mah.,2,1,115,30,3,20000
İstanbul , Beykoz , Ortaçeşme Mah.,2,1,70,25,1,15000
İstanbul , Beylikdüzü , Barış Mah.,3,1,145,25,7,29000
İstanbul , Silivri , Balaban Mah.,3,1,134,3,0,30000
İstanbul , Üsküdar , Mimar Sinan Mah.,2,1,75,40,3,28000
İstanbul , Kağıthane , Şirintepe Mah.,2,1,100,25,1,20000
İstanbul , Ümraniye , Armağanevler Mah.,3,1,135,19,4,22000
İstanbul , Eyüpsultan , Esentepe Mah.,1,1,75,10,-1,16000
İstanbul , Maltepe , Bağlarbaşı Mah.,3,1,107,8,4,40000
İstanbul , Kartal , Cevizli Mah.,1,1,85,7,3,35000
İstanbul , Beşiktaş , Balmumcu Mah.,2,1,105,25,1,46500
İstanbul , Üsküdar , Kuzguncuk Mah.,3,1,140,31,2,65000
İstanbul , Esenyurt , Ardıçlı Mah.,2,1,100,7,3,15000
İstanbul , Büyükçekmece , Sinanoba Mah.,3,1,148,17,4,35000
İstanbul , Eyüpsultan , Göktürk Merkez Mah.,2,1,110,20,1,47500
İstanbul , Maltepe , Girne Mah.,2,1,75,0,2,26000
İstanbul , Bahçelievler , Şirinevler Mah.,2,1,70,0,5,30000
İstanbul , Beylikdüzü , Barış Mah.,3,1,160,22,3,21000
İstanbul , Kadıköy , Zühtüpaşa Mah.,1,1,75,6,5,57000
İstanbul , Bağcılar , Hürriyet Mah.,2,1,110,4,3,31000
İstanbul , Beyoğlu , Sütlüce Mah.,2,1,95,1,5,51000
İstanbul , Bakırköy , Kartaltepe Mah.,1,1,70,45,1,21000
İstanbul , Kağıthane , Ortabayır Mah.,2,1,90,12,4,32000
İstanbul , Esenyurt , Bağlarçeşme Mah.,2,1,90,10,-2,16000
İstanbul , Kadıköy , Fenerbahçe Mah.,3,1,125,0,7,95000
İstanbul , Beyoğlu , Firuzağa Mah.,3,1,110,40,1,50000
İstanbul , Esenyurt , Süleymaniye Mah.,1,1,85,5,1,11000
İstanbul , Eyüpsultan , Alibeyköy Mah.,1,1,70,5,1,23500
İstanbul , Sarıyer , Pınar Mah.,3,1,110,20,1,35000
İstanbul , Kadıköy , Kozyatağı Mah.,2,1,100,6,3,65000
İstanbul , Büyükçekmece , Mimaroba Mah.,3,1,200,25,0,60000
İstanbul , Sultangazi , Yunus Emre Mah.,2,1,80,12,1,18000
İstanbul , Üsküdar , Cumhuriyet Mah.,1,1,55,9,1,25000
İstanbul , Beyoğlu , Kılıçali Paşa Mah.,1,1,80,45,1,35000
İstanbul , Ümraniye , Huzur Mah.,2,1,80,5,4,25000
İstanbul , Beşiktaş , Dikilitaş Mah.,3,1,135,27,7,47000
İstanbul , Esenyurt , Yeşilkent Mah.,1,1,110,8,3,16000
İstanbul , Esenyurt , Bağlarçeşme Mah.,3,1,135,7,2,27000
İstanbul , Ataşehir , Kayışdağı Mah.,1,1,75,10,1,22500
İstanbul , Kadıköy , Erenköy Mah.,3,1,170,35,3,65000
İstanbul , Küçükçekmece , Sultan Murat Mah.,3,1,100,20,5,16500
İstanbul , Sarıyer , Büyükdere Mah.,2,1,100,40,3,36000
İstanbul , Pendik , Güllü Bağlar Mah.,2,1,89,1,5,25500
İstanbul , Ataşehir , Kayışdağı Mah.,3,1,110,30,3,25000
İstanbul , Maltepe , İdealtepe Mah.,2,1,120,0,5,46000
İstanbul , Pendik , Güzelyalı Mah.,3,1,125,13,3,39000
İstanbul , Maltepe , Fındıklı Mah.,3,1,120,15,3,23500
İstanbul , Çekmeköy , Cumhuriyet Mah.,1,1,72,10,7,25000
İstanbul , Kadıköy , Acıbadem Mah.,4,1,170,15,3,46750
İstanbul , Kadıköy , Osmanağa Mah.,3,1,145,5,1,92500
İstanbul , Sancaktepe , Veysel Karani Mah.,1,1,87,5,5,32000
İstanbul , Kağıthane , Ortabayır Mah.,2,1,60,10,5,26000
İstanbul , Çekmeköy , Nişantepe Mah.,1,1,77,4,1,32500
İstanbul , Esenyurt , Sultaniye Mah.,1,1,95,8,4,14000
İstanbul , Maltepe , Altayçeşme Mah.,3,1,95,17,1,39000
İstanbul , Şile , Karacaköy Mah.,3,1,200,25,0,35000
İstanbul , Küçükçekmece , Halkalı Merkez Mah.,3,1,100,30,1,9000
İstanbul , Zeytinburnu , Beştelsiz Mah.,2,1,118,45,1,20000
İstanbul , Eyüpsultan , Nişancı Mah.,2,1,75,38,1,25000
İstanbul , Küçükçekmece , Fevzi Çakmak Mah.,3,1,120,35,2,19000
İstanbul , Beylikdüzü , Cumhuriyet Mah.,3,1,178,25,3,50000
İstanbul , Pendik , Velibaba Mah.,2,1,110,11,4,26000
İstanbul , Pendik , Orhangazi Mah.,3,1,115,28,3,18500
İstanbul , Sancaktepe , Sarıgazi Mah.,2,1,74,15,4,25000
İstanbul , Pendik , Dumlupınar Mah.,2,1,110,0,2,37000
İstanbul , Beylikdüzü , Gürpınar Mah.,3,1,120,3,2,28000
İstanbul , Küçükçekmece , Cumhuriyet Mah.,2,1,100,25,3,20000
İstanbul , Fatih , Ayvansaray Mah.,1,1,123,50,0,30000
İstanbul , Üsküdar , Barbaros Mah.,3,1,110,25,2,42000
İstanbul , Üsküdar , Beylerbeyi Mah.,3,1,105,40,3,55000
İstanbul , Sarıyer , Yeniköy Mah.,2,1,105,30,2,45000
İstanbul , Kağıthane , Talatpaşa Mah.,2,1,75,5,4,35000
İstanbul , Büyükçekmece , Murat Çeşme Mah.,2,1,110,10,4,19000
İstanbul , Bakırköy , Yeşilköy Mah.,2,1,88,1,1,62000
İstanbul , Pendik , Çamçeşme Mah.,1,1,65,13,4,25000
İstanbul , Bakırköy , Kartaltepe Mah.,3,1,145,35,4,40000
İstanbul , Eyüpsultan , Nişancı Mah.,2,1,130,14,1,27500
İstanbul , Küçükçekmece , Yeşilova Mah.,1,1,32,1,3,16000
İstanbul , Pendik , Kaynarca Mah.,2,1,110,29,6,35000
İstanbul , Kağıthane , Emniyet Evleri Mah.,2,1,82,5,3,38000
İstanbul , Ataşehir , Örnek Mah.,2,1,85,7,1,35000
İstanbul , Bahçelievler , Bahçelievler Mah.,3,1,135,3,1,45000
İstanbul , Tuzla , İstasyon Mah.,2,1,93,12,2,40000
İstanbul , Esenyurt , Piri Reis Mah.,1,1,90,9,3,15000
İstanbul , Kartal , Kordonboyu Mah.,1,1,72,15,1,38000
İstanbul , Beşiktaş , Ortaköy Mah.,3,1,130,31,3,70000
İstanbul , Küçükçekmece , Cennet Mah.,2,1,100,30,3,20500
İstanbul , Maltepe , İdealtepe Mah.,1,1,130,32,4,23000
İstanbul , Bahçelievler , Bahçelievler Mah.,2,1,100,1,1,52000
İstanbul , Pendik , Şeyhli Mah.,2,1,100,14,3,28000
İstanbul , Bahçelievler , Bahçelievler Mah.,2,1,70,0,1,40000
İstanbul , Bahçelievler , Soğanlı Mah.,2,1,95,35,2,15500
İstanbul , Gaziosmanpaşa , Karadeniz Mah.,2,1,120,10,3,35000
İstanbul , Avcılar , Cihangir Mah.,2,1,80,15,1,13500
İstanbul , Esenyurt , Çınar Mah.,2,1,100,5,4,16000
İstanbul , Pendik , Bahçelievler Mah.,2,1,80,10,3,28000
İstanbul , Büyükçekmece , Atatürk Mah.,2,1,110,20,3,22500
İstanbul , Eyüpsultan , Göktürk Merkez Mah.,1,1,90,12,3,59000
İstanbul , Esenyurt , Mehterçeşme Mah.,1,1,80,0,3,13500
İstanbul , Kartal , Orhantepe Mah.,4,1,225,30,6,90000
İstanbul , Esenyurt , Üçevler Mah.,2,1,90,5,1,15000
İstanbul , Esenyurt , Koza Mah.,3,1,170,12,7,29000
İstanbul , Eyüpsultan , Çırçır Mah.,2,1,92,10,4,25000
İstanbul , Bağcılar , Mahmutbey Mah.,1,1,65,0,5,25000
İstanbul , Küçükçekmece , Atakent Mah.,3,1,120,25,1,45000
İstanbul , Kağıthane , Emniyet Evleri Mah.,2,1,100,23,3,29000
İstanbul , Kartal , Yakacık Çarşı Mah.,2,1,100,30,2,20000
İstanbul , Bakırköy , Yeşilköy Mah.,3,1,130,35,1,55000
İstanbul , Ümraniye , İstiklal Mah.,3,1,130,17,6,30000
İstanbul , Çekmeköy , Merkez Mah.,2,1,147,11,2,67000
İstanbul , Kağıthane , Merkez Mah.,2,1,110,1,3,74000
İstanbul , Beyoğlu , Firuzağa Mah.,3,1,170,53,3,60000
İstanbul , Sarıyer , Büyükdere Mah.,2,1,105,29,3,49000
İstanbul , Silivri , Cumhuriyet Mah.,4,1,170,30,0,32000
İstanbul , Bahçelievler , Siyavuşpaşa Mah.,3,1,115,40,3,23000
İstanbul , Üsküdar , Valide-i Atik Mah.,2,1,80,34,2,23000
İstanbul , Beyoğlu , Yenişehir Mah.,2,1,70,25,3,15000
İstanbul , Üsküdar , Cumhuriyet Mah.,2,1,55,1,1,35000
İstanbul , Beşiktaş , Dikilitaş Mah.,2,1,90,40,1,26000
İstanbul , Şişli , Teşvikiye Mah.,2,1,125,30,3,50000
İstanbul , Şişli , Gülbahar Mah.,1,1,71,20,3,18000
İstanbul , Kağıthane , Çeliktepe Mah.,2,1,110,16,3,35000
İstanbul , Beyoğlu , Kalyoncu Kulluğu Mah.,1,1,55,40,4,25000
İstanbul , Beykoz , Gümüşsuyu Mah.,2,1,95,25,1,20500
İstanbul , Zeytinburnu , Seyitnizam Mah.,2,1,85,30,1,17000
İstanbul , Üsküdar , Zeynep Kamil Mah.,2,1,85,28,3,18500
İstanbul , Pendik , Esenyalı Mah.,2,1,100,9,1,20000
İstanbul , Fatih , Karagümrük Mah.,2,1,95,40,3,30000
İstanbul , Esenyurt , Zafer Mah.,1,1,60,7,1,10000
İstanbul , Esenyurt , Akçaburgaz Mah.,2,1,95,8,3,16000
İstanbul , Beşiktaş , Nisbetiye Mah.,2,1,140,40,6,72500
İstanbul , Sancaktepe , Abdurrahmangazi Mah.,2,1,100,4,1,23000
İstanbul , Bağcılar , Göztepe Mah.,4,1,165,30,2,21500
İstanbul , Kağıthane , Sultan Selim Mah.,3,1,120,20,4,25000
İstanbul , Beykoz , Gümüşsuyu Mah.,2,1,105,30,1,11000
İstanbul , Esenyurt , Saadetdere Mah.,1,1,90,10,1,13750
İstanbul , Küçükçekmece , İstasyon Mah.,2,1,90,3,8,23500
İstanbul , Üsküdar , Murat Reis Mah.,2,1,65,0,1,32000
İstanbul , Esenyurt , Balıkyolu Mah.,2,1,90,11,1,10000
İstanbul , Kağıthane , Emniyet Evleri Mah.,2,1,90,29,3,25500
